account_age_days,followers_count,following_count,posts_count,followers_to_following_ratio,posts_per_day,bio_length,has_external_url,sentiment_score,content_diversity,suspicious_content_score,spam_pattern_matches,engagement_rate,posting_regularity,activity_score,time_zone_consistency,network_isolation_score,mutual_connection_ratio,clustering_coefficient,reciprocity,network_score,profile_pic_score,is_default_image,is_stock_photo,is_ai_generated,Sentiment,Country,Account.Type,Gender,Thread.Entry.Type,Twitter.Verified,word_sex,word_good,word_woman,word_new,word_like,name_2_w,links_twitter,links_youtube,links_facebook,links_instagram,links_other,deberta_phishing_score,deberta_spam_confidence,is_threat
2436,3696,2914,20215,1.268359643102265,8.298440065681445,178,1,-0.9333126042820832,0.8319776487488372,0.881471389893441,5,0.7739486689309331,0.5515753777771667,0.24720585453660215,0.4244617204145371,0.9433219051659764,0.9354506645712664,0.7187398554862774,0.023550096979051416,0.34144508437210996,0.5033060729971887,0,0,0,positive,US,individual,female,original,no,1,1,1,4,3,1,2,2,0,0,1,0.8912323051455889,0.7719751939141801,1
601,20058,3870,10110,5.1829457364341085,16.821963394342763,96,1,-0.08940030450531311,0.09060301600535803,0.9294439897402434,5,0.9852507246957497,0.6579341741630693,0.3965254012550907,0.7037268231007593,0.633235735023921,0.7491757878149635,0.04532530863217743,0.9507852230739432,0.25051047634755264,0.41486792477809686,0,0,0,neutral,Russia,individual,female,original,no,3,0,1,2,2,1,1,1,1,0,1,0.896596284345052,0.7189440839088808,1
2364,20313,9190,40112,2.2103373231773666,16.967851099830796,379,0,-0.6980700137394102,0.35416967852025716,0.7532411971411207,4,0.5463783265660116,0.5905712869103942,0.9860833114463208,0.13496933606479267,0.10459622748080077,0.7878106555662223,0.588127646837698,0.5014191572724409,0.96015951294083,0.14289404532110783,0,0,1,neutral,India,organisational,unknown,reply,yes,0,2,2,3,1,2,1,1,1,0,0,0.6630604756912937,0.4756887126373246,1
2062,19149,5085,21555,3.7657817109144545,10.453443258971872,468,1,0.6471485547026143,0.952024277169573,0.7887798316170611,0,0.6558644141148927,0.9544195213633195,0.34848823021925246,0.9730127526590837,0.6326439974215811,0.5162651897723661,0.9609106311925408,0.7056338797012782,0.04296814981566066,0.8962478209445928,0,0,0,positive,Russia,individual,female,original,no,2,0,1,1,3,1,0,0,2,0,2,0.8450160077254155,0.6268419401862336,1
242,53521,6546,16462,8.176138099602811,68.02479338842976,281,1,-0.37267818164866284,0.6990659127712564,0.43781829660561955,3,0.7460925681336367,0.2986361185539649,0.7079657083933802,0.8812802940597564,0.17634701567819333,0.21313993085084493,0.6283650452977527,0.19692999017803192,0.056441207594698284,0.26730341345669717,0,0,0,positive,Brazil,individual,unknown,retweet,yes,4,2,1,4,4,1,0,2,2,2,2,0.47843688010731467,0.3411000858005244,1
2042,45740,395,13696,115.79746835443038,6.707149853085211,237,1,-0.09181291079133502,0.7549391648058904,0.510450234676244,9,0.2242591024304904,0.37234168505467413,0.250402009750465,0.40597252826792507,0.8877964839155672,0.5912559126168473,0.9605473257452513,0.1272297179160361,0.35573617750430364,0.12352095728393198,0,0,0,negative,US,organisational,unknown,original,no,4,3,1,4,3,0,0,2,0,0,1,0.4533342517540349,0.3675814558139936,1
2825,4956,938,1031,5.2835820895522385,0.3649557522123894,163,1,-0.14249851740337682,0.7575053009554764,0.9324854267666343,0,0.3360012476334342,0.6676428232235537,0.3034229437661755,0.8933588261333548,0.2474708166932068,0.7721042901500023,0.38055911696983447,0.9024219296465643,0.5380267973571077,0.06622142650829721,0,0,0,neutral,Brazil,organisational,female,retweet,yes,2,2,1,2,2,2,2,2,2,1,2,0.9323077420812307,0.7802584371279137,1
3418,75731,9828,23765,7.7056369556369555,6.952896430661205,452,0,0.545003931369413,0.06057008316394452,0.3782559115526495,4,0.4123212113242347,0.6003586275036069,0.2431551934602577,0.8949257271374506,0.8067978826526825,0.0038832642379781346,0.4597782911522137,0.5909325233188955,0.3288972408904872,0.7507805194666495,0,0,0,positive,Other,organisational,unknown,original,no,3,0,3,4,1,2,1,0,1,1,0,0.37282954610502456,0.3451675139274869,1
2613,82612,2510,47858,32.91314741035857,18.315346345197092,96,0,-0.03771128040804905,0.20320759326043114,0.041947073064207197,3,0.5945883121454721,0.0018633853373635212,0.572160870225751,0.4612530249150194,0.19919523372783354,0.11377625326550966,0.49548651199645855,0.49335087188299764,0.8569324155426056,0.6749960472434058,0,0,0,negative,UK,individual,male,retweet,no,4,0,2,0,4,0,1,1,2,0,2,0.13487623963937156,0.003781567470249228,1
2946,66641,4636,15816,14.374676445211389,5.368635437881874,256,1,0.5779166700206921,0.4912632560812118,0.7627543854747729,7,0.8504925781487757,0.3122854685267412,0.2261085861964337,0.9468855019361152,0.5582903282586194,0.47429411575807845,0.9239470947050151,0.5211500356541103,0.1693834677205186,0.12045839436974082,0,0,0,neutral,Russia,bot,female,original,no,3,1,1,1,4,2,2,1,1,1,2,0.7629936277334847,0.6432162449801583,1
1364,63811,1649,17868,38.69678593086719,13.099706744868035,308,0,-0.8529834463946495,0.36815023247537515,0.5731575117175184,0,0.2542035445899061,0.25376185246863747,0.7183641026617654,0.9768571255832856,0.9123286777358147,0.4371961474432654,0.3802810528497932,0.23620259720508552,0.36462607471362807,0.5301422915018558,0,0,0,negative,China,individual,male,reply,no,2,2,3,4,2,0,0,1,2,0,2,0.6747716261486421,0.45911046308897036,1
2140,52160,3690,10437,14.13550135501355,4.8771028037383175,261,1,-0.6168120641940098,0.4109122931328535,0.8148759623433116,7,0.47088880072778894,0.8399148866460157,0.6802741985357638,0.2172127389736962,0.29600262288143553,0.9822830457949858,0.9834184083669464,0.9126863685127253,0.48795075862496406,0.15269555703646998,0,0,0,negative,US,organisational,male,original,no,3,3,1,2,4,2,0,1,2,0,0,0.9399280211636328,0.6534026549623397,1
1391,51313,3435,15453,14.938282387190684,11.109273903666427,292,0,0.10306849929272133,0.7814473786256726,0.07555126661096212,7,0.7515339112047117,0.866248730884929,0.4212696759894029,0.0666666796456008,0.08139733357904522,0.09215290059722303,0.5431260351434317,0.21424018460371452,0.20216464632905584,0.38357212682642183,0,0,0,positive,UK,bot,unknown,reply,yes,2,4,0,2,2,0,0,0,2,2,2,0.08607559865777153,0.07999669685317704,1
3004,63232,3201,22222,19.75382692908466,7.397470039946738,257,1,0.89417664950539,0.014679235067735275,0.6212319904757898,0,0.0873849995046243,0.28389314103115826,0.02557702103780546,0.3311497840290294,0.5525919699850018,0.3236863625487819,0.2181207225336692,0.15800627783399834,0.2900903236932787,0.7828683778051364,1,0,0,negative,India,individual,female,original,no,1,2,1,2,3,1,0,1,1,1,2,0.6002169118176041,0.43584329078900236,1
1479,15417,4179,14258,3.689160086145011,9.64029749830967,248,0,-0.8504843065564394,0.6604919263212388,0.247705887990758,8,0.5128934583261785,0.10207115362753638,0.022651132226368165,0.48883526109249886,0.17233057318120537,0.8151104275461831,0.10368804859719982,0.9300458878555408,0.9474097726578796,0.22783589406927818,0,0,0,positive,Russia,individual,male,reply,yes,4,4,4,4,2,2,2,2,0,1,2,0.233038264429889,0.2440087432934601,0
3500,24729,8405,34318,2.9421772754312907,9.805142857142856,244,1,-0.9138315676862714,0.00011023180182245795,0.903268594494484,8,0.14437970336572503,0.20520194705869943,0.5328068171089332,0.09267639871668754,0.7283446982572562,0.6124275936363641,0.17287275020088233,0.25757385630306917,0.5202270510367544,0.027714921070371323,1,0,0,negative,India,organisational,female,retweet,no,4,4,1,0,2,0,0,2,1,0,2,0.8373958969224333,0.6703637359105661,1
2557,30099,3237,12977,9.298424467099165,5.075087993742668,250,1,-0.6868986501442886,0.0630585255762437,0.10990993974174568,5,0.5391488967273493,0.17656839891905896,0.8391988285566904,0.1406595574809576,0.5908211533461326,0.5616144412331372,0.03928274292052547,0.8624847188897692,0.8696665294693974,0.1933370658744179,0,0,0,positive,US,individual,female,reply,no,4,1,3,1,3,2,2,0,0,0,1,0.1422583392948214,0.05007473051897056,1
776,98134,3862,37450,25.410150181253236,48.26030927835052,122,0,0.28230625772031304,0.408286119837624,0.843069272725063,0,0.7678227613154368,0.23743535928508963,0.5988736713759897,0.9716991219783655,0.34637510904914703,0.7412010385838265,0.6923102532649756,0.7725128074962367,0.26936628064889123,0.4004949103806411,0,0,1,negative,Russia,individual,male,reply,no,1,2,2,4,0,1,0,0,1,2,0,0.9516586805021693,0.7077611519043875,1
35,29961,58,47207,516.5689655172414,1348.7714285714285,324,1,-0.20201416665950567,0.8409485198048214,0.08855425197191036,6,0.23694741104493977,0.2346449022974153,0.43565046158507426,0.7373005963263676,0.705653211661208,0.03998301055573561,0.5169041800773241,0.38194361755846495,0.612369495530918,0.24168231952508745,0,1,0,negative,Other,organisational,male,reply,no,0,4,1,1,4,0,0,1,1,2,2,0.1432106989089615,0.10379757067436732,0
2254,12602,4938,18213,2.5520453624949373,8.080301685891747,473,1,0.6511047588353724,0.14499576556446048,0.025097355496998097,6,0.8494784454847049,0.4798386489009734,0.8821188334824924,0.8749380692600253,0.23852797528679215,0.9474916983672234,0.7379238925560896,0.25400200628909886,0.7632448369032626,0.7222226230471334,0,0,0,negative,China,organisational,female,retweet,no,4,1,2,3,2,0,0,2,1,0,0,0.11100107334774348,0.009185885888799457,0
3153,9256,2971,36519,3.1154493436553348,11.582302568981921,168,1,-0.8561336970372684,0.5546214091286116,0.2350594300419223,8,0.33480411008175004,0.31964138073756454,0.196995449026778,0.9711545788347126,0.917036561957505,0.19126394937673552,0.7822621216757473,0.7589885745560297,0.42158678822301987,0.7891793640884618,0,0,0,positive,India,bot,female,reply,no,3,1,4,4,3,1,0,1,1,0,2,0.1964928067302954,0.1514042746794906,1
1956,86120,9719,45682,8.860993929416606,23.35480572597137,434,0,-0.6071718263705979,0.6785052268267442,0.3330445409266838,0,0.19078486355777013,0.5598217508554438,0.3594244293163037,0.3781443593009144,0.3468880327586794,0.08183752680265921,0.9313631547190794,0.5975986909500539,0.6247132022268472,0.24050316594397603,1,1,0,negative,Other,individual,female,reply,no,4,4,0,1,2,1,1,0,2,2,1,0.2943814099747201,0.3400184390593321,1
1586,34681,8314,10223,4.171397642530671,6.44577553593947,174,1,-0.39994718907020865,0.22953288417216056,0.6265287718118712,7,0.4653233950708521,0.3441346243408415,0.5653094518706133,0.6878639415779026,0.762968114960045,0.33895357757241895,0.11699832768883034,0.25404034977302326,0.8632194793521121,0.26862254815330766,0,0,0,neutral,China,individual,unknown,reply,yes,2,3,0,1,2,1,0,0,2,1,1,0.6247078693245747,0.5982708951994561,1
3460,91328,9628,48166,9.485666805151642,13.920809248554914,268,1,0.25346017337757054,0.512330255269583,0.1317245973610538,7,0.8760750821052052,0.8146769299652705,0.2916694691483861,0.18402199443013734,0.2585193437447175,0.7023562326336653,0.18610324411884327,0.8908794660871303,0.1407850561535955,0.5600725895805349,0,0,0,positive,China,organisational,unknown,original,yes,1,3,3,3,0,2,0,1,1,2,1,0.167226969401221,0.1445557662638209,0
3074,87440,9354,39369,9.347872567885396,12.807091737150293,203,1,0.3703453806030945,0.9114072831381923,0.43732993359107497,6,0.06893306117410292,0.9507924777837377,0.9977124818599813,0.5516672007719884,0.7148253456902776,0.23148325165839678,0.5482743215433141,0.7209824177529829,0.3547417570147694,0.7525154664661579,0,0,0,negative,China,individual,female,original,no,0,4,4,0,4,2,1,1,2,0,1,0.4150155451454133,0.2885332360824448,1
1022,64789,3345,20843,19.368908819133033,20.394324853228962,324,1,-0.7515934120724523,0.5122285253655328,0.20426360210287375,5,0.32757146621664535,0.40391845335502474,0.452320916935245,0.2098784779801901,0.03152941574986745,0.049861237129968705,0.12952431288518118,0.9092781306896975,0.8239037287270466,0.9593689734830171,0,0,0,neutral,Russia,individual,female,retweet,yes,4,0,1,3,3,1,0,1,0,1,2,0.27990524267388533,0.17654939061728864,0
3462,43361,2486,3856,17.442075623491554,1.1138070479491624,65,1,0.887609417983479,0.157323061787648,0.8553033215470632,0,0.6531631689691132,0.049468534786554885,0.05172222334115206,0.1604309628991618,0.2955178680665722,0.05741284650090861,0.0927217265052177,0.4374703869643328,0.23089628339281176,0.3005514845744788,1,0,1,positive,US,organisational,male,reply,no,1,2,2,0,1,0,1,1,1,2,1,0.841322402649145,0.6746268686979201,1
2614,64503,561,12661,114.97860962566845,4.843534812547819,314,1,-0.3179117296195817,0.6278142966875447,0.04496650795130497,9,0.3575808686955855,0.2395782473678394,0.17608341875242162,0.09844363172495862,0.09289026537493394,0.2565770201011325,0.6663375988472318,0.12819951421274134,0.5561143116904121,0.9110711079052278,0,0,0,negative,Russia,organisational,male,reply,no,4,4,4,3,3,0,1,0,2,1,2,0.05526464861498528,0.023129888271583278,1
1130,34540,3981,15591,8.676212007033408,13.797345132743363,323,1,0.4263375260005662,0.592200180008514,0.3559377266885211,7,0.07082399473261558,0.10185816420304172,0.5324808682746838,0.579736562564043,0.4512205224230246,0.13527385555252036,0.7247115157685488,0.9240753615900182,0.4380155510472554,0.18175990152167232,1,0,0,positive,UK,individual,unknown,original,no,3,2,0,4,3,0,1,1,0,0,0,0.35448315286908055,0.3338073328046393,1
1501,26536,6261,6182,4.238300590959911,4.118587608261159,58,0,0.048415437895397595,0.026954759798131223,0.6313740799691089,4,0.33199896878047375,0.3447639098129067,0.5500561996856093,0.9498511993337185,0.43510799369147,0.37243311048163086,0.8434004928947234,0.6014260305637565,0.6648971149440673,0.04105996586720029,0,0,0,positive,US,individual,unknown,reply,no,4,0,3,0,2,0,0,1,0,1,1,0.6185058251977232,0.46009522698195915,1
703,84700,1737,7970,48.762233736327,11.337126600284495,218,1,-0.5544837729057868,0.09059440574756661,0.913088178051939,3,0.8209593861365303,0.6451142341801696,0.9841442671946945,0.12222179485104323,0.3590081721486019,0.17307308404945798,0.9157466783846674,0.6060595004707697,0.6680053460249411,0.7924935002462666,0,1,0,negative,Brazil,organisational,male,retweet,no,4,3,3,4,4,2,2,1,0,2,0,0.8420820718887476,0.6917271339608806,1
2450,63043,9096,47922,6.93084872471416,19.56,497,1,0.6924566462308221,0.15678135514101077,0.8679934226938952,4,0.968037522505026,0.5189079089445107,0.5999664184262686,0.5023144553803639,0.9811677681129043,0.34431433768409647,0.44249944465459834,0.5842654412897157,0.5784812635490596,0.47861416235053766,0,0,0,neutral,Russia,individual,unknown,retweet,no,1,1,3,3,0,1,0,1,1,0,0,0.8602401271727256,0.6827325000672266,1
2778,78532,3554,34862,22.09679234665166,12.549316054715623,372,1,0.6364760563838598,0.13628907756186992,0.8951919995171636,4,0.0397791973977184,0.24287567802763843,0.6666273203592176,0.6870681172647907,0.24409054712562372,0.4444871308094971,0.979874338209716,0.4723930225297086,0.9467803827948791,0.07685594295745601,1,0,0,positive,UK,individual,female,reply,no,3,4,0,1,2,1,2,1,0,2,0,0.8702765428903444,0.7287779687115588,1
1580,56575,9918,30755,5.704275055454729,19.46518987341772,265,1,-0.20785629216661983,0.2594657705609331,0.06285329368298209,9,0.5692838176350693,0.7672590526426567,0.2137227699342018,0.49586168070014225,0.791051125970778,0.7425392082506409,0.03788699270258533,0.2550430798103256,0.1753262763812019,0.07110606754778681,0,0,0,negative,Russia,individual,unknown,reply,no,2,3,2,0,2,1,1,1,1,2,1,0.08893010587491999,0.06275839133269737,1
162,2871,9126,44863,0.3145956607495069,276.9320987654321,140,1,0.1772151713877108,0.45410532323556796,0.8409232614634595,2,0.10530343302684808,0.1314807293797291,0.10686488163504504,0.9117759243802698,0.4474471412190105,0.22739952687216092,0.8701276220172703,0.6130218780209203,0.83508697104092,0.013618517411149611,0,0,0,negative,Brazil,individual,unknown,retweet,yes,2,2,2,3,4,2,2,0,1,1,2,0.7913228424473843,0.7415238976244402,1
202,46002,7095,19416,6.4837209302325585,96.11881188118812,235,0,-0.48434860812812053,0.3717162978989844,0.7799125785441191,3,0.6803965291560059,0.22819597512470113,0.6020100081480877,0.16629565065784235,0.3348104788358296,0.4750637739201018,0.3214758580703455,0.7186027443067806,0.48941798387257485,0.3063250839176186,0,0,0,positive,UK,individual,female,original,no,4,1,4,1,2,0,2,1,0,2,0,0.6754725498347189,0.6652225381917346,1
1982,49812,8266,13672,6.026131139608033,6.898082744702321,385,1,0.3797032574926029,0.8906498914045969,0.9024316492756189,3,0.007892226008050951,0.6760471505926748,0.8648799766031035,0.024163261007595804,0.20346670365953523,0.8153551925112322,0.9217145021280578,0.9165431850231405,0.661812129498723,0.7353633371298964,1,0,0,positive,China,individual,female,retweet,no,1,2,2,4,0,1,1,2,2,2,2,0.8691523073770793,0.7379009466427845,1
996,22626,294,17932,76.95918367346938,18.004016064257026,217,1,-0.3819463747591372,0.6121094094063371,0.31157626725800136,7,0.014741625707373252,0.19723438668886684,0.5873729517902181,0.3831181218991264,0.6334038950282745,0.9863771895474096,0.22260438702313656,0.07214770806484894,0.27374687957029753,0.6653138903369878,0,0,0,neutral,Russia,individual,female,reply,yes,1,1,0,4,3,0,2,1,2,2,2,0.34695839827538677,0.32163363134784795,0
2318,59979,8212,46996,7.3038236726741355,20.27437446074202,14,0,0.6881574687644698,0.8761443499618431,0.9117651062733667,4,0.776879826430574,0.6787627158785893,0.4427832181846204,0.5554888088017809,0.33367812887242754,0.5573061700965334,0.7409936544478564,0.25470953255249007,0.09461310303632375,0.9996677890815394,0,0,0,neutral,India,individual,male,reply,no,1,2,4,3,0,1,1,0,2,0,2,0.9600391317546704,0.7004784942458321,1
816,76057,9230,8559,8.240195016251354,10.488970588235293,301,1,-0.5652297914454514,0.5270393249175989,0.4026410850864478,5,0.0744353226972978,0.9769413502961499,0.5782066413216291,0.25450709140810523,0.8129187596282718,0.4323203672837469,0.4254567760313054,0.7766857867555,0.777706039885462,0.5939315309478335,1,0,0,neutral,US,individual,female,retweet,no,4,1,2,2,0,1,2,2,1,1,0,0.3877225446632089,0.3750311716601549,1
3343,66668,5330,64,12.508067542213883,0.019144481005085253,440,1,-0.9703931543630717,0.08987047068933995,0.6340996855258,9,0.3051816742870642,0.8313532871961532,0.46877157848572093,0.16843354772656693,0.9684648486881767,0.6315331291787107,0.3814648400257188,0.7751506934839328,0.2517505354447589,0.11047225231858626,1,0,0,positive,Other,individual,male,reply,no,3,2,0,0,3,1,1,2,2,1,0,0.6552279296461267,0.5592070281872803,1
456,99003,4655,3299,21.26809881847476,7.234649122807017,137,1,-0.4629839160641631,0.4632874490664348,0.4241789912069983,1,0.9580404241038311,0.16001054036292384,0.14188157601531715,0.8048378304777674,0.22713156481933983,0.4862956605546833,0.05941945128628978,0.21203450612575314,0.39029304720809377,0.9785004452055736,0,0,0,negative,India,individual,unknown,reply,yes,3,1,2,1,1,1,1,1,0,1,1,0.4752748357704795,0.4426629891639584,1
